CountClassCoupled,COMM,MAJOR_COMMIT,ADEV,DDEV,Del_lines,Added_lines,CountStmt,CountLineCode,CountLineCodeExe,OWN_COMMIT,AvgLine,AvgLineComment,CountStmtDecl,CountSemicolon,CountLineCodeDecl,CountStmtExe,CountOutput_Max,OWN_LINE,CountLine
11.765600397411744,5.255200132470581,2.0,5.255200132470581,2.0,3.347200353254883,29.652799646745116,79.76560039741175,103.92880030909802,64.67360017662745,0.6752857064005604,17.51040026494116,1.5815999558431395,47.0,70.92880030909802,57.07119969090198,32.765600397411745,23.20480097145093,0.699145185826198,147.74479986752942
2.0,5.0,2.0,5.0,2.0,23.0,91.0,147.0,234.0,104.0,0.8,8.0,1.0,75.0,98.0,103.0,72.0,6.0,0.87962962962963,324.0
2.0,1.0,1.0,1.0,1.0,0.0,2.0,11.0,15.0,0.0,1.0,7.0,6.0,11.0,10.0,14.0,0.0,1.0,0.619047619047619,105.0
0.0,2.0,2.0,2.0,2.0,0.0,43.0,8.0,11.0,3.0,0.5,5.0,2.0,6.0,5.0,6.0,2.0,1.0,1.0,40.0
4.0,1.0,1.0,1.0,1.0,0.0,5.0,102.0,111.0,83.0,1.0,25.0,3.0,40.0,88.0,41.0,62.0,16.0,0.744186046511628,172.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.885714285714286,35.0
30.0,15.0,4.0,15.0,4.0,58.0,81.0,358.0,461.0,313.0,0.6,26.0,2.0,177.0,305.0,201.0,181.0,55.0,0.945072697899838,619.0
10.0,3.0,2.0,3.0,2.0,0.0,20.0,116.0,168.0,96.0,0.666666666666667,11.0,3.0,52.0,86.0,58.0,64.0,13.0,0.523659305993691,317.0
1.0,1.0,1.0,1.0,1.0,0.0,5.0,34.0,51.0,22.0,1.0,5.0,1.0,15.0,23.0,20.0,19.0,4.0,0.878787878787879,99.0
18.35043012629783,4.131411297361686,2.0876075315744576,4.131411297361686,2.0876075315744576,9.365403352510354,15.14638452357421,284.2628225947234,334.8397581630636,255.87607531574457,0.7296625373130724,30.605766107914945,1.0876075315744576,81.22650544204241,238.04380376578723,84.87607531574457,203.03631715268097,45.65705648680843,0.8958381966098494,421.0449196786376
4.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0,12.0,3.0,1.0,6.0,2.0,6.0,5.0,7.0,2.0,4.0,1.0,46.0
1.0,3.0,2.0,3.0,2.0,6.0,66.0,19.0,30.0,16.0,0.666666666666667,8.0,1.0,11.0,12.0,13.0,8.0,4.0,0.866666666666667,60.0
13.638792190774204,10.638792190774204,3.272241561845159,10.638792190774204,3.272241561845159,26.28292720125166,127.6494778301807,72.35586498952254,98.81138186583225,63.62276373166445,0.5194458258460827,19.72775843815484,3.183275314464523,42.099651886787136,63.900348113212864,49.28292720125166,30.25621310273541,19.822067505238728,0.6808275314464522,160.0
9.0,9.0,4.0,9.0,4.0,19.0,31.0,202.0,254.0,173.0,0.666666666666667,21.0,3.0,77.0,170.0,83.0,125.0,24.0,0.962216624685139,397.0
22.503892453793625,6.0,3.0,6.0,3.0,23.38845639402293,295.3605404404485,210.5272471765554,272.74254948092226,178.23865702712865,0.5,24.44617442390828,6.61154360597707,88.0155698151745,164.36187799448658,99.74254948092226,122.51167736138088,26.892348847816557,0.9618099605894458,430.53503208414264
4.0,2.0,1.0,2.0,1.0,3.0,17.0,47.0,71.0,43.0,1.0,9.0,0.0,32.0,36.0,30.0,15.0,9.0,0.696428571428571,112.0
6.0,1.0,1.0,1.0,1.0,0.0,4.0,93.0,119.0,81.0,1.0,20.0,5.0,33.0,73.0,32.0,60.0,9.0,1.0,188.0
11.891939600598349,4.02161207988033,2.0,4.02161207988033,2.0,42.432241597606605,126.43808592311142,101.30256911832464,139.9941556744952,77.60513823664925,0.7510806039940165,12.021612079880333,2.9783879201196695,39.30256911832463,66.32418119820495,40.648362396409915,62.0,10.086448319521322,0.3337402646695909,224.40478519222148
10.926764988848602,12.146470022302797,2.2197050334541943,12.146470022302797,2.2197050334541943,198.09325425285633,539.456793851406,454.3129592863105,674.6764988848602,376.72971465430663,0.8036905907244338,14.512645078059789,4.292940044605593,180.366175055757,305.41148445358147,212.2929400446056,273.94678423055353,20.19441487733462,0.7081326530051464,1095.6791343420675
1.0,1.0,1.0,1.0,1.0,0.0,3.0,9.0,24.0,0.0,1.0,4.0,3.0,9.0,6.0,21.0,0.0,1.0,0.781818181818182,110.0
0.0,10.0,3.0,10.0,3.0,19.0,318.0,72.0,94.0,42.0,0.5,6.0,0.0,44.0,54.0,49.0,28.0,11.0,1.0,144.0
0.0,2.0,2.0,2.0,2.0,1.0,5.0,15.0,17.0,0.0,0.5,1.0,0.0,15.0,14.0,16.0,0.0,1.0,1.0,44.0
3.0,1.0,1.0,1.0,1.0,0.0,3.0,38.0,54.0,23.0,1.0,11.0,0.0,27.0,28.0,31.0,11.0,9.0,1.0,81.0
12.0,2.0,2.0,2.0,2.0,149.0,3.0,84.0,111.0,49.0,0.5,9.0,0.0,58.0,72.0,67.0,26.0,12.0,0.97972972972973,148.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,47.0,27.0,0.0,9.0,0.0,16.0,23.0,18.0,18.0,18.0,1.0,79.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,38.0
1.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,8.0,1.0,1.0,3.0,0.0,5.0,4.0,5.0,1.0,3.0,1.0,32.0
14.0,3.0,2.0,3.0,2.0,11.0,49.0,463.0,493.0,443.0,0.666666666666667,49.0,8.0,118.0,443.0,130.0,345.0,30.0,0.943495400788436,761.0
18.90364515510984,4.3421870930659034,1.780729031021968,4.3421870930659034,1.780729031021968,2.561458062043936,29.20259996168101,186.43854193795607,245.18281941787964,163.97343872080228,0.8438541937956064,17.368748372263614,2.342187093065903,94.75416775182426,155.12291612408788,106.4817742244508,91.6843741861318,25.491664496351486,0.893305132005791,341.9901097280993
14.0,6.0,3.0,6.0,3.0,87.0,132.0,183.0,252.0,152.0,0.5,13.0,1.0,95.0,135.0,96.0,88.0,23.0,0.7703081232493,357.0
2.0,1.0,1.0,1.0,1.0,0.0,4.0,19.0,32.0,5.0,1.0,3.0,0.0,15.0,13.0,23.0,4.0,2.0,0.662337662337662,77.0
25.876679047718294,3.6493283809126824,2.824664190456341,3.6493283809126824,2.824664190456341,6.649328380912682,83.63589599916634,737.6686196186705,1033.5125750468846,687.5242927589076,0.5,16.24664190456341,0.8246641904563413,322.48742495311535,583.6551872369241,391.8766790477183,415.1811946655551,30.720634475932435,0.8432489995321069,1384.8305230464678
8.0,2.0,1.0,2.0,1.0,3.0,5.0,72.0,82.0,49.0,1.0,23.0,0.0,35.0,64.0,38.0,37.0,22.0,1.0,121.0
63.0,4.0,3.0,4.0,3.0,15.0,293.0,337.0,390.0,221.0,0.5,11.0,1.0,170.0,296.0,188.0,167.0,14.0,0.321626617375231,541.0
24.0,29.0,3.0,29.0,7.0,621.0,839.0,567.0,834.0,527.0,0.379310344827586,15.0,2.0,189.0,403.0,206.0,378.0,21.0,0.78143972246314,1153.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,3.0,0.0,3.0,2.0,5.0,1.0,1.0,0.607142857142857,28.0
0.1552129924410908,2.1552129924410908,1.1552129924410908,2.1552129924410908,1.1552129924410908,6.0,17.00235356158327,8.01776890173418,9.725111818586182,2.483407879057454,0.9482623358529696,6.3104259848821815,4.379148030235637,6.776064962205455,6.086490947087636,7.086490947087636,1.241703939528727,1.4656389773232728,0.7153089944790288,49.01776890173418
18.0,3.0,2.0,3.0,2.0,6.0,17.0,202.0,280.0,173.0,0.666666666666667,16.0,0.0,87.0,155.0,94.0,115.0,25.0,0.648717948717949,390.0
73.01453827367185,57.74027502509313,3.8082514720643017,57.74027502509313,8.0,609.087229642031,1222.7155198896298,846.0632615255831,1256.7866408163104,747.8278981766318,0.325658856168584,15.95874263967849,3.3834970558713966,318.68212193040574,596.7768174640266,399.9296660923348,527.3811395951774,52.10923380729268,0.5423501658681555,1871.461690364634
5.0,5.0,4.0,5.0,4.0,18.0,40.0,102.0,142.0,80.0,0.4,16.0,4.0,50.0,74.0,55.0,52.0,12.0,1.0,256.0
7.0,2.0,2.0,2.0,2.0,8.0,44.0,114.0,175.0,113.0,0.5,25.0,2.0,55.0,92.0,63.0,59.0,8.0,0.98015873015873,252.0
2.0,1.4710962061431323,1.4710962061431323,1.4710962061431323,1.4710962061431323,0.0,81.86711381570602,19.826577236858796,34.289037938568676,7.182058267574458,0.7644518969284337,9.239865855288192,3.942192412286265,15.0,13.65315447371759,23.289037938568676,4.826577236858795,3.826577236858795,0.8786570378116172,81.86711381570602
7.0,4.0,3.0,4.0,3.0,7.0,19.0,25.0,35.0,12.0,0.5,8.0,0.0,17.0,19.0,21.0,8.0,7.0,1.0,66.0
26.0,4.0,2.0,4.0,2.0,1215.0,235.0,684.0,914.0,656.0,0.75,17.0,1.0,275.0,589.0,316.0,409.0,31.0,0.804003336113428,1199.0
4.0,1.0,1.0,1.0,1.0,0.0,5.0,50.0,74.0,38.0,1.0,5.0,0.0,34.0,40.0,41.0,16.0,10.0,0.767857142857143,112.0
30.230966623005266,8.7954682990724,3.0,8.7954682990724,3.0,34.1818731962896,148.33670631131594,260.2725072148416,378.011329252319,197.022658504638,0.73977341495362,10.200755283487933,1.0,150.8181268037104,210.48081533320885,199.18942603116892,109.4543804111312,29.98489433024133,0.833934652101167,536.2045317009276
20.0,10.16148509834414,3.720495032781381,10.16148509834414,3.720495032781381,48.593118368706584,91.05584104900416,174.81678228692104,222.81678228692104,154.25777235248378,0.659232224590614,26.02173261473483,3.0,96.44099006556276,149.97826738526516,111.32297019668827,78.37579222135827,52.226682942548635,0.7670528028340124,333.8602475163907
11.642005487007385,2.9488579267153403,2.0,2.9488579267153403,2.0,0.357994512992617,155.66484695270057,80.33515304729943,95.23286890073013,48.10228414656932,0.6581429877858903,13.306852439707956,1.9488579267153403,50.437437193868746,69.43743719386875,56.28401097401476,29.89771585343068,16.05114207328466,0.9276557452452632,156.51687987474486
22.0,10.0,3.0,10.0,3.0,39.0,112.0,241.0,375.0,191.0,0.8,10.0,1.0,146.0,189.0,202.0,95.0,34.0,0.962616822429907,535.0
0.0,1.0,1.0,1.0,1.0,0.0,4.0,8.0,11.0,3.0,1.0,5.0,2.0,6.0,5.0,6.0,2.0,2.0,0.976190476190476,42.0
2.0,3.0,3.0,3.0,3.0,1.0,39.0,17.0,20.0,0.0,0.333333333333333,7.0,6.0,17.0,16.0,19.0,0.0,1.0,0.314516129032258,124.0
9.0,3.0,1.0,3.0,1.0,8.0,12.0,131.0,169.0,94.0,1.0,10.0,0.0,53.0,104.0,62.0,78.0,13.0,0.966244725738397,237.0
11.0,2.0,2.0,2.0,2.0,2.0,119.0,42.0,54.0,25.0,0.5,10.0,0.0,23.0,36.0,27.0,19.0,15.0,1.0,91.0
6.0,3.0,2.0,3.0,2.0,5.0,3.0,178.0,274.0,138.0,0.666666666666667,10.0,2.0,91.0,125.0,108.0,87.0,10.0,0.644444444444444,450.0
5.0,4.0,3.0,4.0,3.0,8.0,20.0,20.0,32.0,9.0,0.5,7.0,1.0,13.0,15.0,19.0,7.0,6.0,0.933333333333333,60.0
15.251837272503364,7.002449696671153,3.501224848335577,7.002449696671153,3.501224848335577,27.762860907523553,38.7604112108524,195.0171478766981,276.9951006066577,178.74571303082547,0.4061734469790264,31.25918636251682,6.251837272503365,97.52327211837596,148.770209997537,99.01469818002693,97.49387575832212,23.501224848335575,0.5711049633005096,427.00244969667114
3.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,51.0,29.0,0.0,15.0,2.0,19.0,34.0,19.0,22.0,16.0,0.752808988764045,89.0
18.31281955878416,2.0,1.1145300735359736,2.0,1.1145300735359736,2.030770661823761,262.1675188234244,140.31281955878416,175.6256391175683,100.57265036767988,0.9427349632320132,18.458120294143892,3.0,72.42734963232013,117.68718044121584,82.96922933817623,67.88546992646403,35.82392860281651,0.996150249629043,258.3658083086726
0.0,2.0,2.0,2.0,2.0,1.0,82.0,95.0,118.0,59.0,0.5,4.0,0.0,50.0,65.0,49.0,45.0,13.0,0.596938775510204,196.0
2.0,1.0,1.0,1.0,1.0,0.0,3.0,80.0,115.0,54.0,1.0,9.0,3.0,42.0,48.0,43.0,38.0,7.0,1.0,234.0
19.504320874097285,4.743518688854074,2.0,4.743518688854074,2.0,8.452470384929878,27.16142208100568,197.71759344427036,262.939507762638,161.73487694065952,0.7411485870374515,18.504320874097285,3.504320874097284,108.71759344427038,164.0,129.76080218524322,89.0,20.25648131114593,0.9532561726931752,372.1700638292003
9.856102497448749,13.568307492346248,5.0,13.568307492346248,5.0,152.83600779849633,466.87970290564886,389.6757924056037,568.4736347601824,341.2368173800912,0.4323090260402926,19.84881997958999,7.568307492346248,178.23681738009122,259.8561024974488,207.36614984692497,211.43897502551252,13.45354006123002,0.4660654720330673,1023.73229969385
2.0,3.0,2.0,3.0,2.0,0.0,14.0,48.0,68.0,30.0,0.666666666666667,4.0,0.0,26.0,33.0,28.0,22.0,5.0,0.705357142857143,112.0
1.0,1.0,1.0,1.0,1.0,0.0,2.0,46.0,67.0,16.0,1.0,3.0,0.0,32.0,34.0,38.0,14.0,3.0,0.990950226244344,125.0
4.0,3.0,1.0,3.0,1.0,8.0,23.0,22.0,34.0,13.0,1.0,11.0,5.0,14.0,15.0,16.0,8.0,4.0,0.976744186046512,86.0
0.0,2.0,1.0,2.0,1.0,4.0,9.0,5.0,7.0,1.0,1.0,3.0,0.0,4.0,3.0,5.0,1.0,1.0,0.828571428571429,34.0
44.88701608030041,17.46179116634741,3.4036566252394413,17.46179116634741,3.4036566252394413,531.7397526865363,1858.5879157361123,1512.5026409654445,2106.78160086982,1417.3765163956796,0.4615304391635738,17.134552208413147,3.269104416826294,552.4632190152483,1050.021138823999,567.5546346462344,960.0394219501962,34.25082129062909,0.5504071482692598,3036.4510767493693
10.0,3.0,3.0,3.0,3.0,2.0,15.0,40.0,51.0,27.0,0.333333333333333,43.0,8.0,22.0,38.0,26.0,18.0,20.0,0.935483870967742,93.0
1.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,6.0,0.0,1.0,5.0,4.0,5.0,4.0,5.0,0.0,1.0,1.0,38.0
19.35015339844518,5.0,3.35015339844518,5.0,3.35015339844518,11.30276117201324,26.80429515646504,432.3409494917344,606.2400291010633,395.43880191350183,0.4,20.05046019533554,4.0,188.83941550728255,319.2430970699669,198.78895531194703,243.5015339844518,46.94647183576086,0.92025013844986,947.0671727327316
7.0,1.0,1.0,1.0,1.0,0.0,5.0,29.0,42.0,28.0,1.0,35.0,2.0,13.0,27.0,18.0,16.0,9.0,0.851351351351351,74.0
17.0,6.0,3.0,6.0,3.0,24.0,414.0,172.0,244.0,155.0,0.5,22.0,6.0,66.0,124.0,71.0,106.0,22.0,0.986876640419947,381.0
14.061539181198109,5.4692304094009465,2.0,5.4692304094009465,2.0,43.746133335853955,91.9538339196322,88.63076491281136,122.59230877179716,65.50768655041514,0.815641013646698,16.630764912811358,2.4076912282028395,50.46923040940095,67.40769122820284,59.55385263078296,38.16153450341041,28.692304094009465,0.9610797151334496,179.8769216376038
20.0,9.0,5.0,9.0,5.0,632.0,89.0,82.0,131.0,1.0,0.444444444444444,9.0,8.0,82.0,81.0,130.0,0.0,1.0,0.384984025559105,626.0
16.0,9.0,2.0,9.0,2.0,14.0,18.0,77.0,108.0,55.0,0.666666666666667,12.0,0.0,45.0,66.0,56.0,32.0,34.0,0.693333333333333,150.0
4.0,1.0,1.0,1.0,1.0,0.0,4.0,18.0,28.0,11.0,1.0,7.0,2.0,12.0,11.0,14.0,6.0,5.0,1.0,76.0
35.0,17.0,5.0,17.0,5.0,233.0,513.0,215.0,313.0,180.0,0.705882352941177,12.0,0.0,134.0,181.0,163.0,81.0,31.0,0.488250652741514,383.0
8.0,8.0,3.893446639697863,8.0,3.893446639697863,106.0245138457406,73.86844275081795,125.9509723085188,194.71335174217393,119.84441894821666,0.3883191700377671,13.491747044229916,1.745873522114958,56.229612632144445,87.44271935274872,60.44271935274872,69.72135967637436,19.106553360302136,0.5429219336358675,277.4837391100295
2.0,3.0,2.0,3.0,2.0,0.0,14.0,41.0,59.0,25.0,0.666666666666667,4.0,0.0,22.0,28.0,24.0,19.0,5.0,0.81981981981982,111.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,1297.0,703.0,0.0,6.0,0.0,282.0,550.0,401.0,539.0,26.0,0.513703443429375,1425.0
33.863724006391195,8.312302579614324,2.737539484077135,8.312302579614324,2.737539484077135,902.1874309051244,264.5223775984572,426.5482627006061,752.803790471405,374.5747630955372,0.7455310138003407,11.04984206369146,1.787381547768594,198.4384871019284,264.7476309553719,307.14259344595047,228.1097755986777,20.262460515922864,0.872094606043212,1064.5981047642974
17.091364076316506,9.819774267107777,3.091364076316507,9.819774267107777,3.091364076316507,84.71840051182812,146.3704611447476,157.0,210.7259077710505,124.17772331315145,0.6386829724021408,13.908635923683493,2.091364076316507,89.18022573289223,135.63704611447477,108.0,67.81977426710777,24.90363108420192,0.427515899272047,297.1877329921146
